ID;Datum_narozeni;Pohlavi;ID_matka;ID_otec
14470;27.9.2011;pes;13513;12680
14471;27.9.2011;pes;13513;12680
14472;27.9.2011;fena;13513;12680
14455;1.10.2011;pes;13944;14034
14456;1.10.2011;pes;13944;14034
14457;1.10.2011;pes;13944;14034
14458;1.10.2011;pes;13944;14034
14459;1.10.2011;pes;13944;14034
14460;1.10.2011;fena;13944;14034
14461;1.10.2011;fena;13944;14034
14462;1.10.2011;fena;13944;14034
14463;1.10.2011;fena;13944;14034
14464;1.10.2011;fena;13944;14034
14465;1.10.2011;fena;13944;14034
14466;1.10.2011;fena;13944;14034
14885;16.10.2011;fena;13565;13939
14883;16.10.2011;fena;13565;13939
14884;16.10.2011;fena;13565;13939
14886;16.10.2011;pes;13565;13939
14887;16.10.2011;pes;13565;13939
14888;16.10.2011;pes;13565;13939
14889;16.10.2011;pes;13565;13939
14890;16.10.2011;pes;13565;13939
14473;26.10.2011;pes;13941;14095
14474;26.10.2011;pes;13941;14095
14475;26.10.2011;pes;13941;14095
14476;26.10.2011;pes;13941;14095
14477;26.10.2011;pes;13941;14095
14478;26.10.2011;fena;13941;14095
14479;26.10.2011;fena;13941;14095
14480;26.10.2011;fena;13941;14095
14481;26.10.2011;fena;13941;14095
14482;26.10.2011;fena;13941;14095
16857;7.11.2011;pes;16850;15430
16858;7.11.2011;pes;16850;15430
16859;7.11.2011;pes;16850;15430
16860;7.11.2011;fena;16850;15430
16861;7.11.2011;fena;16850;15430
16862;7.11.2011;fena;16850;15430
16863;7.11.2011;fena;16850;15430
15456;8.11.2011;pes;15465;15471
15457;8.11.2011;pes;15465;15471
15458;8.11.2011;pes;15465;15471
15459;8.11.2011;fena;15465;15471
15460;8.11.2011;fena;15465;15471
15461;8.11.2011;fena;15465;15471
15114;26.11.2011;pes;13926;13420
15115;26.11.2011;fena;13926;13420
14483;22.12.2011;pes;13744;12913
14484;22.12.2011;pes;13744;12913
14485;22.12.2011;pes;13744;12913
14486;22.12.2011;pes;13744;12913
14487;22.12.2011;pes;13744;12913
14488;22.12.2011;fena;13744;12913
14489;22.12.2011;fena;13744;12913
14490;22.12.2011;fena;13744;12913
14491;22.12.2011;fena;13744;12913
14492;22.12.2011;fena;13744;12913
14958;27.12.2011;pes;13195;13041
14959;27.12.2011;pes;13195;13041
14960;27.12.2011;pes;13195;13041
14961;27.12.2011;fena;13195;13041
14962;27.12.2011;fena;13195;13041
14963;27.12.2011;fena;13195;13041
14964;27.12.2011;fena;13195;13041
14977;7.1.2012;pes;13423;14000
14978;7.1.2012;fena;13423;14000
14979;7.1.2012;fena;13423;14000
14980;7.1.2012;fena;13423;14000
14981;7.1.2012;fena;13423;14000
15116;14.1.2012;pes;13349;13668
15117;14.1.2012;pes;13349;13668
15118;14.1.2012;fena;13349;13668
15119;14.1.2012;fena;13349;13668
15120;14.1.2012;fena;13349;13668
15121;14.1.2012;fena;13349;13668
15122;14.1.2012;fena;13349;13668
15123;21.1.2012;pes;13601;13274
15124;21.1.2012;pes;13601;13274
15125;21.1.2012;pes;13601;13274
15126;21.1.2012;pes;13601;13274
15127;21.1.2012;fena;13601;13274
15187;22.1.2012;pes;13912;13817
15188;22.1.2012;pes;13912;13817
15189;22.1.2012;pes;13912;13817
15190;28.1.2012;pes;13592;14034
15191;28.1.2012;pes;13592;14034
15192;28.1.2012;pes;13592;14034
15193;28.1.2012;pes;13592;14034
15194;28.1.2012;fena;13592;14034
15195;28.1.2012;fena;13592;14034
15196;28.1.2012;fena;13592;14034
15197;28.1.2012;fena;13592;14034
15198;28.1.2012;fena;13592;14034
15199;28.1.2012;fena;13592;14034
15128;30.1.2012;pes;13857;14069
15129;30.1.2012;pes;13857;14069
15130;30.1.2012;fena;13857;14069
15131;30.1.2012;fena;13857;14069
15342;11.2.2012;fena;13646;13473
15343;11.2.2012;fena;13646;13473
15200;14.2.2012;pes;13429;13731
15201;14.2.2012;pes;13429;13731
15202;14.2.2012;fena;13429;13731
15203;14.2.2012;fena;13429;13731
15204;14.2.2012;fena;13429;13731
15205;14.2.2012;fena;13429;13731
14908;16.2.2012;pes;13902;13939
14909;16.2.2012;pes;13902;13939
14910;16.2.2012;pes;13902;13939
14911;16.2.2012;pes;13902;13939
14912;16.2.2012;fena;13902;13939
14913;16.2.2012;fena;13902;13939
14914;16.2.2012;fena;13902;13939
15132;17.2.2012;pes;13440;13387
15133;17.2.2012;fena;13440;13387
15134;17.2.2012;fena;13440;13387
15401;25.2.2012;pes;14874;15395
15402;25.2.2012;pes;14874;15395
15403;25.2.2012;pes;14874;15395
15404;25.2.2012;pes;14874;15395
15405;25.2.2012;pes;14874;15395
15406;25.2.2012;fena;14874;15395
15407;25.2.2012;fena;14874;15395
15408;25.2.2012;fena;14874;15395
15243;6.3.2012;pes;14135;14036
15244;6.3.2012;pes;14135;14036
15245;6.3.2012;fena;14135;14036
15246;6.3.2012;fena;14135;14036
15247;6.3.2012;fena;14135;14036
15142;9.3.2012;pes;13884;14259
15143;9.3.2012;pes;13884;14259
15144;9.3.2012;pes;13884;14259
15145;9.3.2012;fena;13884;14259
15146;9.3.2012;fena;13884;14259
15147;9.3.2012;fena;13884;14259
15206;13.3.2012;pes;13670;13817
15207;13.3.2012;pes;13670;13817
15148;19.3.2012;pes;13279;14069
15149;19.3.2012;pes;13279;14069
15150;19.3.2012;pes;13279;14069
15151;19.3.2012;pes;13279;14069
15152;19.3.2012;pes;13279;14069
15153;19.3.2012;fena;13279;14069
15154;19.3.2012;fena;13279;14069
15155;20.3.2012;pes;12958;13114
15156;20.3.2012;pes;12958;13114
15157;20.3.2012;fena;12958;13114
15158;20.3.2012;fena;12958;13114
15159;20.3.2012;fena;12958;13114
15208;31.3.2012;pes;13645;13608
15209;31.3.2012;pes;13645;13608
15210;31.3.2012;fena;13645;13608
15211;31.3.2012;fena;13645;13608
15135;2.4.2012;pes;14056;13213
15136;2.4.2012;pes;14056;13213
15137;2.4.2012;pes;14056;13213
15138;2.4.2012;fena;14056;13213
15139;2.4.2012;fena;14056;13213
15140;2.4.2012;fena;14056;13213
15141;2.4.2012;fena;14056;13213
15212;11.4.2012;pes;13373;14070
15213;11.4.2012;pes;13373;14070
15214;11.4.2012;pes;13373;14070
15215;11.4.2012;pes;13373;14070
15216;11.4.2012;pes;13373;14070
15217;11.4.2012;fena;13373;14070
15218;26.4.2012;pes;13945;13307
15219;26.4.2012;pes;13945;13307
15220;26.4.2012;pes;13945;13307
15221;26.4.2012;pes;13945;13307
15222;26.4.2012;pes;13945;13307
15223;26.4.2012;fena;13945;13307
15224;26.4.2012;fena;13945;13307
15225;26.4.2012;fena;13945;13307
15226;26.4.2012;fena;13945;13307
15227;26.4.2012;fena;13945;13307
15228;30.4.2012;pes;13202;13608
15229;30.4.2012;pes;13202;13608
15230;30.4.2012;pes;13202;13608
15231;30.4.2012;fena;13202;13608
15232;30.4.2012;fena;13202;13608
15233;30.4.2012;fena;13202;13608
15234;7.5.2012;pes;13576;13886
15235;7.5.2012;pes;13576;13886
15236;7.5.2012;pes;13576;13886
15237;7.5.2012;pes;13576;13886
15238;7.5.2012;pes;13576;13886
15239;7.5.2012;pes;13576;13886
15240;7.5.2012;fena;13576;13886
15241;7.5.2012;fena;13576;13886
15242;7.5.2012;fena;13576;13886
15253;16.5.2012;pes;14046;13886
15254;16.5.2012;pes;14046;13886
15255;16.5.2012;pes;14046;13886
15256;16.5.2012;pes;14046;13886
15257;16.5.2012;pes;14046;13886
15258;16.5.2012;fena;14046;13886
15259;16.5.2012;fena;14046;13886
15248;21.5.2012;pes;13489;13731
15249;21.5.2012;pes;13489;13731
15250;21.5.2012;fena;13489;13731
15251;21.5.2012;fena;13489;13731
15252;21.5.2012;fena;13489;13731
15160;26.5.2012;pes;13530;13822
15161;26.5.2012;pes;13530;13822
15162;26.5.2012;pes;13530;13822
15163;26.5.2012;pes;13530;13822
15164;26.5.2012;fena;13530;13822
15170;26.5.2012;pes;13883;13821
15171;26.5.2012;pes;13883;13821
15172;26.5.2012;pes;13883;13821
15173;26.5.2012;pes;13883;13821
15174;26.5.2012;pes;13883;13821
15175;26.5.2012;fena;13883;13821
15176;26.5.2012;fena;13883;13821
15177;26.5.2012;fena;13883;13821
15178;27.5.2012;pes;12771;14259
15179;27.5.2012;pes;12771;14259
15180;27.5.2012;pes;12771;14259
15110;2.6.2012;fena;15108;13584
15111;2.6.2012;fena;15108;13584
15112;2.6.2012;fena;15108;13584
15113;2.6.2012;fena;15108;13584
15339;2.6.2012;pes;13834;12933
15340;2.6.2012;pes;13834;12933
15341;2.6.2012;fena;13834;12933
16377;5.6.2012;pes;14815;13985
16378;5.6.2012;pes;14815;13985
16379;5.6.2012;pes;14815;13985
16380;5.6.2012;fena;14815;13985
16381;5.6.2012;fena;14815;13985
16382;5.6.2012;fena;14815;13985
16376;8.6.2012;fena;14842;13303
16373;8.6.2012;pes;14842;13303
16374;8.6.2012;fena;14842;13303
16375;8.6.2012;fena;14842;13303
16213;8.6.2012;fena;14842;13303
15361;12.6.2012;pes;14007;13420
15362;12.6.2012;pes;14007;13420
15363;12.6.2012;fena;14007;13420
15364;12.6.2012;fena;14007;13420
15365;12.6.2012;fena;14007;13420
15366;12.6.2012;fena;14007;13420
15165;17.6.2012;pes;13714;12946
15166;17.6.2012;pes;13714;12946
15167;17.6.2012;pes;13714;12946
15168;17.6.2012;pes;13714;12946
15169;17.6.2012;fena;13714;12946
15270;25.6.2012;pes;13680;13041
15271;25.6.2012;pes;13680;13041
15272;25.6.2012;pes;13680;13041
15273;25.6.2012;pes;13680;13041
15274;25.6.2012;fena;13680;13041
15275;25.6.2012;fena;13680;13041
15276;25.6.2012;fena;13680;13041
15277;25.6.2012;fena;13680;13041
15260;26.6.2012;pes;13944;14034
15261;26.6.2012;pes;13944;14034
15262;26.6.2012;pes;13944;14034
15263;26.6.2012;pes;13944;14034
15264;26.6.2012;fena;13944;14034
15265;26.6.2012;fena;13944;14034
15266;26.6.2012;fena;13944;14034
15267;26.6.2012;fena;13944;14034
15268;26.6.2012;fena;13944;14034
15269;26.6.2012;fena;13944;14034
15278;4.7.2012;pes;13682;13886
15279;4.7.2012;pes;13682;13886
15280;4.7.2012;fena;13682;13886
15281;4.7.2012;fena;13682;13886
15282;4.7.2012;fena;13682;13886
15283;4.7.2012;fena;13682;13886
15284;4.7.2012;fena;13682;13886
15285;4.7.2012;fena;13682;13886
15286;4.7.2012;fena;13682;13886
15344;8.7.2012;pes;12993;13114
15345;8.7.2012;pes;12993;13114
15346;8.7.2012;pes;12993;13114
15347;8.7.2012;fena;12993;13114
15287;16.7.2012;pes;14137;13673
15288;16.7.2012;pes;14137;13673
15289;16.7.2012;pes;14137;13673
15290;16.7.2012;fena;14137;13673
15291;16.7.2012;fena;14137;13673
15292;16.7.2012;fena;14137;13673
15293;16.7.2012;fena;14137;13673
15294;16.7.2012;fena;14137;13673
15181;21.7.2012;pes;13438;13914
15182;21.7.2012;pes;13438;13914
15183;21.7.2012;pes;13438;13914
15184;21.7.2012;pes;13438;13914
15185;21.7.2012;fena;13438;13914
15186;21.7.2012;fena;13438;13914
15295;26.7.2012;pes;13221;13303
15296;26.7.2012;pes;13221;13303
15297;26.7.2012;fena;13221;13303
15298;26.7.2012;fena;13221;13303
15299;26.7.2012;fena;13221;13303
15300;26.7.2012;fena;13221;13303
15301;26.7.2012;fena;13221;13303
15302;26.7.2012;fena;13221;13303
15348;1.8.2012;pes;13892;14259
15349;1.8.2012;fena;13892;14259
15350;1.8.2012;fena;13892;14259
15351;1.8.2012;fena;13892;14259
15352;1.8.2012;fena;13892;14259
15353;11.8.2012;pes;13796;14259
15354;11.8.2012;fena;13796;14259
15355;11.8.2012;fena;13796;14259
15356;4.9.2012;pes;14265;12946
15357;4.9.2012;pes;14265;12946
15358;4.9.2012;fena;14265;12946
15359;4.9.2012;fena;14265;12946
15360;4.9.2012;fena;14265;12946
15371;12.9.2012;pes;14880;14116
15372;12.9.2012;pes;14880;14116
15373;12.9.2012;fena;14880;14116
15374;12.9.2012;fena;14880;14116
15303;7.10.2012;pes;13991;13563
15304;7.10.2012;pes;13991;13563
15305;7.10.2012;pes;13991;13563
15306;7.10.2012;pes;13991;13563
15307;7.10.2012;fena;13991;13563
15308;7.10.2012;fena;13991;13563
15309;7.10.2012;fena;13991;13563
15367;7.10.2012;pes;14208;12946
15368;7.10.2012;pes;14208;12946
15369;7.10.2012;pes;14208;12946
15370;7.10.2012;pes;14208;12946
15375;23.10.2012;pes;13857;12946
15376;23.10.2012;pes;13857;12946
15377;23.10.2012;fena;13857;12946
15378;23.10.2012;fena;13857;12946
15379;23.10.2012;fena;13857;12946
15380;23.10.2012;fena;13857;12946
15317;27.10.2012;pes;12965;13985
15318;27.10.2012;pes;12965;13985
15319;27.10.2012;pes;12965;13985
15320;27.10.2012;fena;12965;13985
15321;27.10.2012;fena;12965;13985
16383;27.10.2012;pes;16328;14069
16384;27.10.2012;fena;16328;14069
16385;27.10.2012;fena;16328;14069
16386;27.10.2012;fena;16328;14069
16387;27.10.2012;fena;16328;14069
15310;10.11.2012;pes;13373;14070
15311;10.11.2012;pes;13373;14070
15312;10.11.2012;pes;13373;14070
15313;10.11.2012;pes;13373;14070
15314;10.11.2012;fena;13373;14070
15315;10.11.2012;fena;13373;14070
15316;10.11.2012;fena;13373;14070
15322;16.11.2012;pes;13574;14259
15323;19.11.2012;pes;13664;14259
15324;19.11.2012;pes;13664;14259
15325;19.11.2012;fena;13664;14259
15381;23.11.2012;pes;13601;13213
15382;23.11.2012;pes;13601;13213
15383;23.11.2012;fena;13601;13213
15384;23.11.2012;fena;13601;13213
15385;23.11.2012;fena;13601;13213
15386;23.11.2012;fena;13601;13213
15387;23.11.2012;fena;13601;13213
15332;10.12.2012;pes;13891;13161
15333;10.12.2012;pes;13891;13161
15334;10.12.2012;fena;13891;13161
15335;10.12.2012;fena;13891;13161
15336;10.12.2012;fena;13891;13161
15388;10.12.2012;pes;14015;12946
15389;10.12.2012;pes;14015;12946
15390;10.12.2012;pes;14015;12946
15391;10.12.2012;pes;14015;12946
15392;10.12.2012;fena;14015;12946
15326;22.12.2012;pes;13592;14034
15327;22.12.2012;pes;13592;14034
15328;22.12.2012;pes;13592;14034
15329;22.12.2012;pes;13592;14034
15330;22.12.2012;pes;13592;14034
15331;22.12.2012;pes;13592;14034
15337;27.12.2012;pes;13545;13935
15338;27.12.2012;pes;13545;13935
15611;2.1.2013;pes;13512;13336
15612;2.1.2013;pes;13512;13336
15613;2.1.2013;pes;13512;13336
15614;2.1.2013;pes;13512;13336
15615;2.1.2013;pes;13512;13336
15616;2.1.2013;pes;13512;13336
15617;2.1.2013;fena;13512;13336
15618;2.1.2013;fena;13512;13336
15409;5.1.2013;pes;14925;15395
15410;5.1.2013;pes;14925;15395
15411;5.1.2013;pes;14925;15395
15412;5.1.2013;fena;14925;15395
15413;5.1.2013;fena;14925;15395
15414;5.1.2013;fena;14925;15395
15415;5.1.2013;fena;14925;15395
15416;5.1.2013;fena;14925;15395
15425;13.1.2013;pes;15423;15395
15426;13.1.2013;pes;15423;15395
15427;13.1.2013;fena;15423;15395
15487;17.1.2013;pes;14320;14069
15488;17.1.2013;pes;14320;14069
15489;17.1.2013;pes;14320;14069
15490;17.1.2013;pes;14320;14069
15491;17.1.2013;pes;14320;14069
15492;17.1.2013;fena;14320;14069
15493;17.1.2013;fena;14320;14069
15494;17.1.2013;fena;14320;14069
15495;17.1.2013;fena;14320;14069
15496;17.1.2013;fena;14320;14069
15497;7.2.2013;pes;13423;14259
15498;7.2.2013;pes;13423;14259
15499;7.2.2013;pes;13423;14259
15500;7.2.2013;pes;13423;14259
15501;7.2.2013;fena;13423;14259
15502;7.2.2013;fena;13423;14259
15503;7.2.2013;fena;13423;14259
15504;7.2.2013;fena;13423;14259
15634;14.3.2013;pes;13296;13989
15635;14.3.2013;fena;13296;13989
15630;17.3.2013;pes;13513;13940
15631;17.3.2013;pes;13513;13940
15632;17.3.2013;pes;13513;13940
15633;17.3.2013;fena;13513;13940
15596;18.3.2013;pes;14106;14838
15597;18.3.2013;pes;14106;14838
15598;18.3.2013;pes;14106;14838
15599;18.3.2013;pes;14106;14838
15600;18.3.2013;fena;14106;14838
15505;25.3.2013;pes;13796;14259
15506;25.3.2013;pes;13796;14259
15507;25.3.2013;pes;13796;14259
15508;25.3.2013;pes;13796;14259
15509;25.3.2013;pes;13796;14259
15510;25.3.2013;pes;13796;14259
15511;25.3.2013;pes;13796;14259
15512;25.3.2013;fena;13796;14259
15513;25.3.2013;fena;13796;14259
15619;25.3.2013;pes;14204;14070
15620;25.3.2013;pes;14204;14070
15621;25.3.2013;pes;14204;14070
15622;25.3.2013;fena;14204;14070
16388;28.3.2013;pes;14841;13569
16389;28.3.2013;fena;14841;13569
16390;28.3.2013;fena;14841;13569
16391;28.3.2013;fena;14841;13569
16392;28.3.2013;fena;14841;13569
16393;31.3.2013;pes;16326;14069
16394;31.3.2013;pes;16326;14069
16395;31.3.2013;pes;16326;14069
16396;31.3.2013;pes;16326;14069
16397;31.3.2013;fena;16326;14069
15514;6.4.2013;fena;13883;13821
15623;6.4.2013;pes;14190;13191
15624;6.4.2013;pes;14190;13191
15625;6.4.2013;pes;14190;13191
15626;6.4.2013;fena;14190;13191
15627;6.4.2013;fena;14190;13191
15628;6.4.2013;fena;14190;13191
15629;6.4.2013;fena;14190;13191
16150;10.4.2013;fena;14252;14243
15515;16.4.2013;pes;14291;14317
15516;16.4.2013;pes;14291;14317
15517;16.4.2013;pes;14291;14317
15518;16.4.2013;fena;14291;14317
15519;16.4.2013;fena;14291;14317
15520;16.4.2013;fena;14291;14317
15521;16.4.2013;fena;14291;14317
15522;27.5.2013;pes;13828;14000
15636;27.5.2013;pes;13942;14436
15637;27.5.2013;pes;13942;14436
15638;27.5.2013;pes;13942;14436
15639;27.5.2013;pes;13942;14436
15640;27.5.2013;pes;13942;14436
15641;27.5.2013;fena;13942;14436
15642;27.5.2013;fena;13942;14436
15643;27.5.2013;fena;13942;14436
15644;28.5.2013;pes;13945;13693
15645;28.5.2013;pes;13945;13693
15646;28.5.2013;pes;13945;13693
15647;28.5.2013;pes;13945;13693
15648;28.5.2013;fena;13945;13693
15649;28.5.2013;fena;13945;13693
15650;28.5.2013;fena;13945;13693
15651;28.5.2013;fena;13945;13693
15652;28.5.2013;fena;13945;13693
15523;29.5.2013;pes;13150;13395
15524;29.5.2013;pes;13150;13395
15525;29.5.2013;fena;13150;13395
15526;29.5.2013;fena;13150;13395
15527;29.5.2013;fena;13150;13395
15528;29.5.2013;fena;13150;13395
15529;29.5.2013;fena;13150;13395
15530;29.5.2013;fena;13150;13395
15671;30.5.2013;pes;13928;13569
15672;30.5.2013;pes;13928;13569
15673;30.5.2013;pes;13928;13569
15674;30.5.2013;pes;13928;13569
15675;30.5.2013;pes;13928;13569
15676;30.5.2013;fena;13928;13569
15677;30.5.2013;fena;13928;13569
15653;31.5.2013;pes;14950;13880
15655;31.5.2013;pes;14950;13880
15656;31.5.2013;fena;14950;13880
15657;31.5.2013;fena;14950;13880
15658;31.5.2013;fena;14950;13880
15659;31.5.2013;fena;14950;13880
15660;31.5.2013;fena;14950;13880
15661;31.5.2013;fena;14950;13880
15662;11.6.2013;pes;13645;13608
15663;11.6.2013;fena;13645;13608
15536;12.6.2013;pes;14208;12946
15537;12.6.2013;pes;14208;12946
15538;12.6.2013;pes;14208;12946
15539;12.6.2013;pes;14208;12946
15540;12.6.2013;pes;14208;12946
15541;12.6.2013;pes;14208;12946
15542;12.6.2013;fena;14208;12946
15601;12.6.2013;pes;13664;13569
15602;12.6.2013;pes;13664;13569
15603;12.6.2013;pes;13664;13569
15604;12.6.2013;pes;13664;13569
15605;12.6.2013;fena;13664;13569
15606;12.6.2013;fena;13664;13569
15607;12.6.2013;fena;13664;13569
15531;13.6.2013;pes;14357;12946
15532;13.6.2013;pes;14357;12946
15533;13.6.2013;pes;14357;12946
15534;13.6.2013;fena;14357;12946
15535;13.6.2013;fena;14357;12946
15678;13.6.2013;pes;13759;14131
15679;13.6.2013;pes;13759;14131
15680;13.6.2013;fena;13759;14131
15681;13.6.2013;fena;13759;14131
15682;13.6.2013;fena;13759;14131
15683;13.6.2013;fena;13759;14131
15684;13.6.2013;fena;13759;14131
15685;13.6.2013;fena;13759;14131
15686;15.6.2013;pes;13912;14436
15687;15.6.2013;pes;13912;14436
15688;15.6.2013;pes;13912;14436
15689;15.6.2013;fena;13912;14436
15552;1.7.2013;pes;13279;14069
15553;1.7.2013;pes;13279;14069
15554;1.7.2013;pes;13279;14069
15555;1.7.2013;fena;13279;14069
15690;8.7.2013;pes;13941;14095
15691;8.7.2013;pes;13941;14095
15692;8.7.2013;pes;13941;14095
15693;8.7.2013;pes;13941;14095
15694;8.7.2013;pes;13941;14095
15695;8.7.2013;pes;13941;14095
15696;8.7.2013;pes;13941;14095
15697;8.7.2013;pes;13941;14095
15698;8.7.2013;fena;13941;14095
15699;8.7.2013;fena;13941;14095
15700;8.7.2013;fena;13941;14095
15701;15.7.2013;pes;13926;13989
15702;15.7.2013;fena;13926;13989
15703;15.7.2013;fena;13926;13989
15556;8.8.2013;pes;14053;13668
15557;8.8.2013;pes;14053;13668
15558;8.8.2013;pes;14053;13668
15559;8.8.2013;fena;14053;13668
15704;23.8.2013;pes;14135;14457
15705;23.8.2013;pes;14135;14457
15706;23.8.2013;pes;14135;14457
15707;23.8.2013;pes;14135;14457
15708;23.8.2013;fena;14135;14457
15709;23.8.2013;fena;14135;14457
15565;30.8.2013;pes;13884;14259
15566;30.8.2013;pes;13884;14259
15567;30.8.2013;pes;13884;14259
15568;30.8.2013;fena;13884;14259
15569;30.8.2013;fena;13884;14259
15608;11.9.2013;pes;13778;14838
15609;11.9.2013;fena;13778;14838
15610;11.9.2013;fena;13778;14838
15560;12.9.2013;pes;13440;13845
15561;12.9.2013;pes;13440;13845
15562;12.9.2013;pes;13440;13845
15563;12.9.2013;fena;13440;13845
15564;12.9.2013;fena;13440;13845
15581;2.11.2013;pes;13991;14953
15582;2.11.2013;pes;13991;14953
15583;2.11.2013;pes;13991;14953
15584;2.11.2013;pes;13991;14953
15585;2.11.2013;fena;13991;14953
15586;2.11.2013;fena;13991;14953
15587;2.11.2013;fena;13991;14953
15588;2.11.2013;fena;13991;14953
15589;2.11.2013;fena;13991;14953
15724;2.11.2013;pes;13514;13731
15725;2.11.2013;pes;13514;13731
15726;2.11.2013;pes;13514;13731
15727;2.11.2013;fena;13514;13731
15728;2.11.2013;fena;13514;13731
15710;9.11.2013;pes;13944;13300
15711;9.11.2013;pes;13944;13300
15712;9.11.2013;pes;13944;13300
15713;9.11.2013;pes;13944;13300
15714;9.11.2013;pes;13944;13300
15715;9.11.2013;pes;13944;13300
15716;9.11.2013;pes;13944;13300
15717;9.11.2013;pes;13944;13300
15718;9.11.2013;pes;13944;13300
15719;9.11.2013;fena;13944;13300
15720;9.11.2013;fena;13944;13300
15721;9.11.2013;fena;13944;13300
15722;9.11.2013;fena;13944;13300
15723;9.11.2013;fena;13944;13300
15570;14.11.2013;fena;13892;14069
15571;14.11.2013;fena;13892;14069
15729;19.11.2013;pes;14314;14457
15730;19.11.2013;pes;14314;14457
15731;19.11.2013;pes;14314;14457
15732;19.11.2013;fena;14314;14457
15733;19.11.2013;fena;14314;14457
15734;19.11.2013;fena;14314;14457
15735;19.11.2013;fena;14314;14457
15736;19.11.2013;fena;14314;14457
15737;19.11.2013;fena;14314;14457
15738;19.11.2013;fena;14314;14457
15654;3.1.2014;pes;14950;13880
15943;3.1.2014;pes;14046;13475
15944;3.1.2014;pes;14046;13475
15945;3.1.2014;pes;14046;13475
15946;3.1.2014;pes;14046;13475
15947;3.1.2014;pes;14046;13475
15948;3.1.2014;fena;14046;13475
15949;3.1.2014;fena;14046;13475
15950;3.1.2014;fena;14046;13475
16008;6.1.2014;pes;13592;14034
16009;6.1.2014;pes;13592;14034
16010;6.1.2014;pes;13592;14034
15572;9.1.2014;fena;13883;13821
15573;9.1.2014;fena;13883;13821
15574;9.1.2014;fena;13883;13821
15575;9.1.2014;fena;13883;13821
15546;10.1.2014;pes;14497;14000
15547;10.1.2014;pes;14497;14000
15548;10.1.2014;fena;14497;14000
15549;10.1.2014;fena;14497;14000
15550;10.1.2014;fena;14497;14000
15551;10.1.2014;fena;14497;14000
15876;11.1.2014;pes;13670;13940
15877;11.1.2014;fena;13670;13940
15878;11.1.2014;fena;13670;13940
15576;13.1.2014;pes;13596;13161
15577;13.1.2014;fena;13596;13161
15578;13.1.2014;fena;13596;13161
16080;20.1.2014;pes;13202;13608
16081;20.1.2014;pes;13202;13608
16082;20.1.2014;fena;13202;13608
16083;20.1.2014;fena;13202;13608
16107;20.1.2014;fena;13202;13608
15590;22.1.2014;pes;13857;14259
15591;22.1.2014;pes;13857;14259
15592;22.1.2014;pes;13857;14259
15593;22.1.2014;pes;13857;14259
15594;22.1.2014;fena;13857;14259
15595;22.1.2014;fena;13857;14259
15831;23.1.2014;pes;12993;14069
15832;23.1.2014;fena;12993;14069
15824;24.1.2014;pes;14506;13705
15825;24.1.2014;pes;14506;13705
15826;24.1.2014;pes;14506;13705
15827;24.1.2014;pes;14506;13705
15828;24.1.2014;pes;14506;13705
15829;24.1.2014;fena;14506;13705
15830;24.1.2014;fena;14506;13705
15815;25.1.2014;pes;14302;14296
15816;25.1.2014;pes;14302;14296
15817;25.1.2014;pes;14302;14296
15818;25.1.2014;fena;14302;14296
15819;25.1.2014;fena;14302;14296
15820;25.1.2014;fena;14302;14296
15821;25.1.2014;fena;14302;14296
15822;25.1.2014;fena;14302;14296
15823;25.1.2014;fena;14302;14296
15896;26.1.2014;pes;14393;14436
15897;26.1.2014;fena;14393;14436
15898;26.1.2014;fena;14393;14436
15899;26.1.2014;pes;14393;14436
15900;26.1.2014;pes;14393;14436
15901;26.1.2014;fena;14393;14436
15902;26.1.2014;pes;14393;14436
15903;26.1.2014;pes;14393;14436
15904;26.1.2014;fena;14393;14436
16076;26.1.2014;pes;13221;13689
16077;26.1.2014;pes;13221;13689
16078;26.1.2014;pes;13221;13689
16079;26.1.2014;fena;13221;13689
15579;5.2.2014;pes;13601;14105
15739;6.2.2014;pes;14138;14380
15740;6.2.2014;pes;14138;14380
15741;6.2.2014;fena;14138;14380
15742;6.2.2014;fena;14138;14380
15743;6.2.2014;fena;14138;14380
15744;6.2.2014;fena;14138;14380
15920;6.2.2014;fena;14138;14380
15921;6.2.2014;fena;14138;14380
16016;27.2.2014;pes;13512;13336
16017;27.2.2014;pes;13512;13336
16018;27.2.2014;pes;13512;13336
16019;27.2.2014;pes;13512;13336
16020;27.2.2014;pes;13512;13336
16021;27.2.2014;pes;13512;13336
16022;27.2.2014;fena;13512;13336
16023;27.2.2014;fena;13512;13336
16398;6.3.2014;pes;16358;14116
16399;6.3.2014;pes;16358;14116
16400;6.3.2014;pes;16358;14116
16401;6.3.2014;pes;16358;14116
16402;6.3.2014;fena;16358;14116
16403;6.3.2014;fena;16358;14116
16404;6.3.2014;fena;16358;14116
16405;6.3.2014;fena;16358;14116
16406;6.3.2014;fena;16358;14116
15745;24.3.2014;pes;13423;14259
15746;24.3.2014;pes;13423;14259
15747;24.3.2014;pes;13423;14259
15748;24.3.2014;pes;13423;14259
15749;24.3.2014;pes;13423;14259
15750;24.3.2014;pes;13423;14259
15751;24.3.2014;fena;13423;14259
15752;24.3.2014;fena;13423;14259
15753;24.3.2014;fena;13423;14259
15754;28.3.2014;pes;14345;14069
15755;28.3.2014;pes;14345;14069
15756;28.3.2014;pes;14345;14069
15757;28.3.2014;fena;14345;14069
15758;28.3.2014;fena;14345;14069
15759;28.3.2014;fena;14345;14069
